"","cdata2.year","cdata2.area1","cdata2.street","cdata2.street22"
"599",2011,"A","Harborne Cricket Club"," "
"600",2011,"A","Harborne High St"," "
"601",2011,"A","Harborne High Street"," "
"602",2011,"A","Harborne High Street"," "
"603",2011,"A","Harborne High Street"," "
"604",2011,"A","Harborne Park Road"," "
"605",2011,"A","Harborne Police Station"," "
"606",2011,"A","Harbourne Cricket Club"," "
"607",2011,"A","Hawkesley End"," "
"608",2011,"A","Hawkesley Square"," "
"609",2011,"A","Hazelwell Street"," "
"610",2011,"A","Heathmill Lane Digbeth"," "
"611",2011,"A","Herons Wood"," "
"612",2011,"A","High St"," "
"613",2011,"A","High St Harborne"," "
"614",2011,"A","High St Harborne"," "
"615",2011,"A","High St Northfield"," "
"616",2011,"A","High Street Harborne"," "
"617",2011,"A","High Street Harborne"," "
"618",2011,"A","High Street Harborne"," "
"619",2011,"A","High Street Harborne"," "
"620",2011,"A","High Street Harbourne"," "
"621",2011,"A","High Street Harborne"," "
"622",2011,"A","High Street Harborne"," "
"623",2011,"A","Highfdield Lane"," "
"624",2011,"A","Highfield Lane"," "
"625",2011,"A","Highfield Lane Quinton"," "
"626",2011,"A","Hoggs Lane Northfield"," "
"627",2011,"A","Hollybank Road"," "
"628",2011,"A","Holywood Bowl Rubery"," "
"629",2011,"A","Home Address"," "
"630",2011,"A","Honnington Crescent Northfield"," "
"631",2011,"A","Jiggins Lane"," "
"632",2011,"A","Jiggins Lane Bartley Green"," "
"633",2011,"A","Kembertone Road"," "
"634",2011,"A","Kings Norton Green"," "
"635",2011,"A","Leech Green Rd"," "
"636",2011,"A","Leith Grove"," "
"637",2011,"A","Leith Grove"," "
"638",2011,"A","Long Fellow Road"," "
"639",2011,"A","Longbridge Lane"," "
"640",2011,"A","Longbridge Lane"," "
"641",2011,"A","Longbridge Lane West Heath"," "
"642",2011,"A","Longham Croft"," "
"643",2011,"A","Lottie Road"," "
"644",2011,"A","Lutley Grove"," "
"645",2011,"A","Malins Road Harborne"," "
"646",2011,"A","Manderville House"," "
"647",2011,"A","Marjoram Close Hawksley"," "
"648",2011,"A","Masshouse Lane"," "
"649",2011,"A","Masshouse Lane"," "
"650",2011,"A","Maypole Lane"," "
"651",2011,"A","Merritts Hill"," "
"652",2011,"A","Metchley Lane"," "
"653",2011,"A","Moat Road"," "
"654",2011,"A","Mounbatten House Wyndham Road"," "
"655",2011,"A","New Street Br"," "
"656",2011,"A","New Street Station"," "
"657",2011,"A","Nortb Worcester Golf Club"," "
"658",2011,"A","North Street Harborne"," "
"659",2011,"A","North Street Harborne"," "
"660",2011,"A","Northfield High Street"," "
"661",2011,"A","Northfield High Street"," "
"662",2011,"A","Oakridge Road Northfield"," "
"663",2011,"A","Oddingley Road"," "
"664",2011,"A","Oddingley Road West Heath"," "
"665",2011,"Birmingham","Paradise Forum Birmingham"," "
"666",2011,"A","Parsons Hill"," "
"667",2011,"A","Pershore Road"," "
"668",2011,"A","Pershore Road"," "
"669",2011,"A","Pershore Road"," "
"670",2011,"A","Pershore Road"," "
"671",2011,"A","Pershore Road"," "
"672",2011,"A","Pershore Road"," "
"673",2011,"A","Pershore Road"," "
"674",2011,"A","Pershore Road"," "
"675",2011,"A","Pershore Road"," "
"676",2011,"A","Pershore Road"," "
"677",2011,"A","Pershore Road"," "
"678",2011,"A","Pershore Road South Kings Norton"," "
"679",2011,"A","Poole Crescent Harborne"," "
"680",2011,"A","Poplar Avenue"," "
"681",2011,"A","Portlands Road"," "
"682",2011,"A","Princethorpe Road"," "
"683",2011,"A","Qe Casualty"," "
"684",2011,"A","Qe Hospital"," "
"685",2011,"A","Qe Hospital"," "
"686",2011,"A","Quality Hotel"," "
"687",2011,"A","Queen Elizabeth Hospital"," "
"688",2011,"A","Raddlebarn Road"," "
"689",2011,"A","Richmond Hill Road"," "
"690",2011,"A","Richmond Road"," "
"691",2011,"A","Rose Road"," "
"692",2011,"A","Rose Road Harborne"," "
"693",2011,"A","Sainsburys Frankley Beeches Rd Northfield"," "
"694",2011,"A","Selcroft Ave"," "
"695",2011,"A","Shannon Rd Kings Norton"," "
"696",2011,"A","Shawbrook Grove"," "
"697",2011,"A","Shell Forecourt Bristol Rd"," "
"698",2011,"A","Sir Hiltons Road West Heath"," "
"699",2011,"A","Snax 24 Forcourt"," "
"700",2011,"Solihull","Solihull High Street"," "
"701",2011,"Solihull","Solihull High Street Outside Rosies"," "
"702",2011,"A","Stanley Road Quinton"," "
"703",2011,"A","Stone Road Edgbaston"," "
"704",2011,"A","Stonehouse Lane"," "
"705",2011,"Birmingham","Stratford Road Sparkbrook Birmingham"," "
"706",2011,"A","The Fold"," "
"707",2011,"A","The Fold Kings Norton"," "
"708",2011,"A","The Jester Ph"," "
"709",2011,"A","The Parade Queensway City Centre"," "
"710",2011,"A","The Royal Oak Public House Pershore Road"," "
"711",2011,"A","Three Horshoes Ph"," "
"712",2011,"A","Three Shires Oak Road"," "
"713",2011,"A","Three Shires Road"," "
"714",2011,"A","Trescotte Road"," "
"715",2011,"A","Turves Green"," "
"716",2011,"A","Unknown"," "
"717",2011,"A","Valbourne Road Kings Heath"," "
"718",2011,"A","Vicarage Road Kings Heath"," "
"719",2011,"A","Vineyard Road Northfield"," "
"720",2011,"A","War Lane"," "
"721",2011,"A","Watford Rd Cotteridge"," "
"722",2011,"A","Weolly Castle Road"," "
"723",2011,"A","Westminster Road"," "
"724",2011,"Wolverhampton","Wolverhampton Street"," "
"725",2011,"A","Woodhouse Road Quinton"," "
"726",2011,"A","Woodmeadow Road"," "
"727",2011,"A","Worlds End Lane"," "
"728",2011,"A","Worlds End Lane"," "
"729",2011,"A","Worlds End Lane Quinton"," "
"730",2011,"A","Worlds End Lane Quinton"," "
"731",2011,"A","Acardian Centre"," "
"732",2011,"A","Adderley Road"," "
"733",2011,"A","Air Night Club"," "
"734",2011,"Birmingham","Albert Road Handsworth Birmingham"," "
"735",2011,"Birmingham","Arcadia Centre Birmingham City Centre"," "
"736",2011,"A","Arcadian"," "
"737",2011,"A","Arcadian"," "
"738",2011,"Birmingham","Arcadian Birmingham City Centre"," "
"739",2011,"Birmingham","Arcadian Center Birmingham"," "
"740",2011,"A","Arcadian Centre"," "
"741",2011,"A","Arcadian Centre"," "
"742",2011,"A","Arcadian Centre"," "
"743",2011,"A","Arcadian Centre"," "
"744",2011,"A","Arcadian Centre"," "
"745",2011,"A","Arcadian Centre"," "
"746",2011,"A","Arcadian Centre"," "
"747",2011,"A","Arcadian Centre"," "
"748",2011,"A","Arcadian Centre"," "
"749",2011,"A","Arcadian Centre"," "
"750",2011,"A","Arcadian Centre"," "
"751",2011,"A","Arcadian Centre"," "
"752",2011,"A","Arcadian Centre"," "
"753",2011,"A","Arcadian Centre"," "
"754",2011,"A","Arcadian Centre Bham"," "
"755",2011,"Birmingham","Arcadian Centre Birmingham"," "
"756",2011,"Birmingham","Arcadian Centre Birmingham City Centre"," "
"757",2011,"A","Arcadian Centre Ladywell Walk"," "
"758",2011,"A","Arcadian Centre Ladywell Walk"," "
"759",2011,"Birmingham","Arcadian Entertainment Centre Birmingham"," "
"760",2011,"A","Arcadian City Centre"," "
"761",2011,"A","Arcadian Hurst Street"," "
"762",2011,"A","Aston Hotel"," "
"763",2011,"A","Aston Police Station"," "
"764",2011,"A","Aston Villa Football Ground"," "
"765",2011,"A","Attenborough Close"," "
"766",2011,"A","Away Fans Coach Park Bham Cfc"," "
"767",2011,"A","Away Supporters Entrance Bcfc"," "
"768",2011,"A","Bar Risa"," "
"769",2011,"Birmingham","Bath Row Birmingham"," "
"770",2011,"A","Bath Street City Centre"," "
"771",2011,"A","Bcfc Home Fans Car Aprke"," "
"772",2011,"A","Bcfc Ground"," "
"773",2011,"A","Bcfc Tilton Road Entrance"," "
"774",2011,"A","Berkeley Street"," "
"775",2011,"A","Berkeley Street"," "
"776",2011,"A","Berkley Street"," "
"777",2011,"A","B Ham New Street Station"," "
"778",2011,"A","Big Bite Broad Street"," "
"779",2011,"Birmingham","Bigwok Restaurant Birmingham"," "
"780",2011,"A","Birchfield Road Perry Barr"," "
"781",2011,"Birmingham","Birchfield Road Birmingham"," "
"782",2011,"A","Birchfield Road City Centre"," "
"783",2011,"A","Birchfiled Road"," "
"784",2011,"Birmingham","Birmingham City Fc A A A A Aya  Coach Park","Birmingham City Fc ≈‰Ï˝Âê Coach Park"
"785",2011,"Birmingham","Birmingham Magistrates Court"," "
"786",2011,"Birmingham","Birmingham New St"," "
"787",2011,"Birmingham","Birmingham New Street Station"," "
"788",2011,"Birmingham","Birmingham New Street"," "
"789",2011,"A","Bishopgate Street Junction Of Broad Street"," "
"790",2011,"A","Bishopgate Street City Centre"," "
"791",2011,"A","Bishopsgate Street"," "
"792",2011,"A","Bliss Bar Broad Street"," "
"793",2011,"Birmingham","Bliss Nightclub Broad St Birmingham"," "
"794",2011,"A","Bliss Nightclub Broad St"," "
"795",2011,"A","Bliss Broad St"," "
"796",2011,"A","Bordesley Green"," "
"797",2011,"A","Bordesley Green Rd"," "
"798",2011,"Birmingham","Bradford St Birmingham"," "
"799",2011,"A","Braod Street City Centre"," "
"800",2011,"A","Braod Street City Centre"," "
"801",2011,"A","Braod Street City Centre"," "
"802",2011,"A","Braod Street City Centre"," "
"803",2011,"A","Braod Street City Centre"," "
"804",2011,"A","Braod Street City Centre"," "
"805",2011,"A","Briar Rose Ph Bennetts Hill"," "
"806",2011,"A","Brighton Arms Ph"," "
"807",2011,"Birmingham","Bristol Road Birmingham"," "
"808",2011,"A","Bristol Road Edgbaston"," "
"809",2011,"Birmingham","Bristol St Birmingham City Centre"," "
"810",2011,"A","Bristol Street"," "
"811",2011,"A","Bristol Street"," "
"812",2011,"A","Bristol Street South"," "
"813",2011,"A","Bristol Street South"," "
"814",2011,"A","Brittania Hotel"," "
"815",2011,"A","Broad St"," "
"816",2011,"A","Broad St"," "
"817",2011,"A","Broad St"," "
"818",2011,"A","Broad St"," "
"819",2011,"A","Broad St"," "
"820",2011,"A","Broad St"," "
"821",2011,"A","Broad St"," "
"822",2011,"A","Broad St"," "
"823",2011,"A","Broad St"," "
"824",2011,"A","Broad St"," "
"825",2011,"A","Broad St Gas Street City Centre"," "
"826",2011,"A","Broad St Bham"," "
"827",2011,"A","Broad St Bham"," "
"828",2011,"A","Broad St City Centre"," "
"829",2011,"Birmingham","Broad St City Centre Birmingham"," "
"830",2011,"A","Broad St Bham"," "
"831",2011,"A","Broad St Bham"," "
"832",2011,"A","Broad St Bham"," "
"833",2011,"A","Broad St Bham"," "
"834",2011,"A","Broad St Bham"," "
"835",2011,"A","Broad St Bham"," "
"836",2011,"A","Broad St Bham"," "
"837",2011,"A","Broad St Bham"," "
"838",2011,"Birmingham","Broad St Birmingham"," "
"839",2011,"Birmingham","Broad St Birmingham"," "
"840",2011,"Birmingham","Broad St Birmingham"," "
"841",2011,"A","Broad Street"," "
"842",2011,"A","Broad Street"," "
"843",2011,"A","Broad Street"," "
"844",2011,"A","Broad Street"," "
"845",2011,"A","Broad Street"," "
"846",2011,"A","Broad Street"," "
"847",2011,"A","Broad Street"," "
"848",2011,"A","Broad Street"," "
"849",2011,"A","Broad Street"," "
"850",2011,"A","Broad Street"," "
"851",2011,"A","Broad Street"," "
"852",2011,"A","Broad Street"," "
"853",2011,"A","Broad Street"," "
"854",2011,"A","Broad Street"," "
"855",2011,"A","Broad Street"," "
"856",2011,"A","Broad Street"," "
"857",2011,"A","Broad Street"," "
"858",2011,"A","Broad Street"," "
"859",2011,"A","Broad Street"," "
"860",2011,"A","Broad Street"," "
"861",2011,"A","Broad Street"," "
"862",2011,"A","Broad Street"," "
"863",2011,"A","Broad Street"," "
"864",2011,"A","Broad Street"," "
"865",2011,"A","Broad Street"," "
"866",2011,"A","Broad Street"," "
"867",2011,"A","Broad Street"," "
"868",2011,"A","Broad Street"," "
"869",2011,"A","Broad Street"," "
"870",2011,"A","Broad Street"," "
"871",2011,"A","Broad Street"," "
"872",2011,"A","Broad Street"," "
"873",2011,"A","Broad Street"," "
"874",2011,"A","Broad Street"," "
"875",2011,"A","Broad Street"," "
"876",2011,"A","Broad Street"," "
"877",2011,"A","Broad Street"," "
"878",2011,"A","Broad Street"," "
"879",2011,"A","Broad Street"," "
"880",2011,"A","Broad Street"," "
"881",2011,"A","Broad Street"," "
"882",2011,"A","Broad Street"," "
"883",2011,"A","Broad Street"," "
"884",2011,"A","Broad Street"," "
"885",2011,"A","Broad Street"," "
"886",2011,"A","Broad Street"," "
"887",2011,"A","Broad Street"," "
"888",2011,"A","Broad Street"," "
"889",2011,"A","Broad Street"," "
"890",2011,"A","Broad Street"," "
"891",2011,"A","Broad Street"," "
"892",2011,"A","Broad Street"," "
"893",2011,"A","Broad Street"," "
"894",2011,"A","Broad Street"," "
"895",2011,"A","Broad Street"," "
"896",2011,"A","Broad Street"," "
"897",2011,"A","Broad Street"," "
"898",2011,"A","Broad Street"," "
"899",2011,"A","Broad Street"," "
"900",2011,"A","Broad Street"," "
"901",2011,"A","Broad Street"," "
"902",2011,"A","Broad Street"," "
"903",2011,"A","Broad Street"," "
"904",2011,"A","Broad Street"," "
"905",2011,"A","Broad Street"," "
"906",2011,"A","Broad Street"," "
"907",2011,"A","Broad Street"," "
"908",2011,"A","Broad Street"," "
"909",2011,"A","Broad Street"," "
"910",2011,"A","Broad Street"," "
"911",2011,"A","Broad Street"," "
"912",2011,"A","Broad Street"," "
"913",2011,"A","Broad Street"," "
"914",2011,"A","Broad Street"," "
"915",2011,"A","Broad Street"," "
"916",2011,"A","Broad Street"," "
"917",2011,"A","Broad Street"," "
"918",2011,"A","Broad Street"," "
"919",2011,"A","Broad Street"," "
"920",2011,"A","Broad Street"," "
"921",2011,"A","Broad Street"," "
"922",2011,"A","Broad Street City Centre"," "
"923",2011,"Birmingham","Broad Street Birmingham"," "
"924",2011,"Birmingham","Broad Street Birmingham"," "
"925",2011,"Birmingham","Broad Street Birmingham"," "
"926",2011,"A","Broad Street Opposite Walkabout"," "
"927",2011,"A","Broad Street Outside Roccocco"," "
"928",2011,"A","Broad Street B Ham"," "
"929",2011,"A","Broad Street B Ham"," "
"930",2011,"Birmingham","Broad Street Birmingham"," "
"931",2011,"Birmingham","Broad Street Birmingham"," "
"932",2011,"Birmingham","Broad Street Birmingham"," "
"933",2011,"Birmingham","Broad Street Birmingham"," "
"934",2011,"Birmingham","Broad Street Birmingham"," "
"935",2011,"Birmingham","Broad Street Birmingham"," "
"936",2011,"Birmingham","Broad Street Birmingham"," "
"937",2011,"Birmingham","Broad Street Birmingham"," "
"938",2011,"Birmingham","Broad Street Birmingham"," "
"939",2011,"Birmingham","Broad Street Birmingham"," "
"940",2011,"Birmingham","Broad Street Birmingham"," "
"941",2011,"Birmingham","Broad Street Birmingham"," "
"942",2011,"Birmingham","Broad Street Birmingham"," "
"943",2011,"Birmingham","Broad Street Birmingham"," "
"944",2011,"Birmingham","Broad Street Birmingham"," "
"945",2011,"Birmingham","Broad Street Birmingham"," "
"946",2011,"Birmingham","Broad Street Birmingham"," "
"947",2011,"Birmingham","Broad Street Birmingham"," "
"948",2011,"Birmingham","Broad Street Birmingham"," "
"949",2011,"Birmingham","Broad Street Birmingham"," "
"950",2011,"Birmingham","Broad Street Birmingham"," "
"951",2011,"Birmingham","Broad Street Birmingham"," "
"952",2011,"Birmingham","Broad Street Birmingham"," "
"953",2011,"Birmingham","Broad Street Birmingham"," "
"954",2011,"Birmingham","Broad Street Birmingham"," "
"955",2011,"Birmingham","Broad Street Birmingham"," "
"956",2011,"Birmingham","Broad Street Birmingham"," "
"957",2011,"Birmingham","Broad Street Birmingham"," "
"958",2011,"A","Broad Street City Centre"," "
"959",2011,"A","Broad Street City Centre"," "
"960",2011,"A","Broad Street City Centre"," "
"961",2011,"A","Broad Street City Centre"," "
"962",2011,"A","Broad Street City Centre"," "
"963",2011,"A","Broad Street City Centre"," "
"964",2011,"A","Broad Street City Centre"," "
"965",2011,"A","Broad Street City Centre"," "
"966",2011,"A","Broad Street City Centre"," "
"967",2011,"A","Broad Street City Centre"," "
"968",2011,"A","Broad Street City Centre"," "
"969",2011,"Birmingham","Broad Street City Centre Birmingham"," "
"970",2011,"Birmingham","Broad Street City Centre Birmingham"," "
"971",2011,"Birmingham","Broad Street City Centre Birmingham"," "
"972",2011,"Birmingham","Broad Street City Centre Birmingham"," "
"973",2011,"A","Broad Street City Centre"," "
"974",2011,"A","Broad Street City Centre"," "
"975",2011,"A","Broad Street City Centre"," "
"976",2011,"A","Broad Street City Centre"," "
"977",2011,"A","Broad Street City Centre"," "
"978",2011,"A","Broad Street"," "
"979",2011,"Birmingham","Broad Street Birmingham"," "
"980",2011,"A","Broad Strret"," "
"981",2011,"A","Broadway Plaza Ladywood Middleway"," "
"982",2011,"Birmingham","Bromsgrove Street Birmingham"," "
"983",2011,"A","Brookvale Rd Witton"," "
"984",2011,"A","Bull Ring"," "
"985",2011,"A","Bull Ring"," "
"986",2011,"A","Bullring City Centre"," "
"987",2011,"A","Burford Road Kingstanding"," "
"988",2011,"A","Calshott Road Great Barr"," "
"989",2011,"A","Camborne Close"," "
"990",2011,"A","Canal Side Soho Loop Handsworth"," "
"991",2011,"A","Car Park Avfc"," "
"992",2011,"A","Carrs Lane"," "
"993",2011,"A","Chiswell Road"," "
"994",2011,"A","Church Vale Road"," "
"995",2011,"Dudley","City Hospita Dudley Road"," "
"996",2011,"A","City Hospital"," "
"997",2011,"A","City Hospital"," "
"998",2011,"A","City Hospital"," "
"999",2011,"A","City Hospital"," "
"1000",2011,"A","City Hospital"," "
"1001",2011,"A","City Hospital"," "
"1002",2011,"A","City Hospital"," "
"1003",2011,"Dudley","City Hospital Dudley Road"," "
"1004",2011,"Birmingham","City Hospital Birmingham"," "
"1005",2011,"Birmingham","City Hospital Birmingham"," "
"1006",2011,"Birmingham","City Road Birmingham"," "
"1007",2011,"A","City Tavern"," "
"1008",2011,"A","City Tavern Bishopsgate Stm"," "
"1009",2011,"A","Claythorn Avenue"," "
"1010",2011,"A","College Road"," "
"1011",2011,"A","Colmore Row"," "
"1012",2011,"A","Colmore Row"," "
"1013",2011,"Birmingham","Colmore Row Birmingham"," "
"1014",2011,"Birmingham","Colmore Row Birmingham"," "
"1015",2011,"Birmingham","Constitution Hill Birmingham"," "
"1016",2011,"Birmingham","Corparation Street Birmingham"," "
"1017",2011,"A","Corporation St"," "
"1018",2011,"A","Corporation Street"," "
"1019",2011,"A","Corporation Street"," "
"1020",2011,"A","Corporation Street"," "
"1021",2011,"A","Corporation Street"," "
"1022",2011,"Birmingham","Corporation Street Birmingham"," "
"1023",2011,"Birmingham","Corporation Street Birmingham"," "
"1024",2011,"Birmingham","Corporation Street Birmingham"," "
"1025",2011,"A","Corporation Street City Centre"," "
"1026",2011,"A","Corporation Street City Centre"," "
"1027",2011,"A","Corporation Street City Centre"," "
"1028",2011,"A","Corporation Street City Centre"," "
"1029",2011,"A","Corporation Street"," "
"1030",2011,"Coventry","Coventry Entrance Bcfc"," "
"1031",2011,"Coventry","Coventry Road"," "
